id;x;y;radius;label;id_image
20921522;4726.0;12224.0;22.9198081404;1;M1131721504LC_pyr.tif
20921498;4777.0;12402.0;9.08493466045;1;M1131721504LC_pyr.tif
20921468;4272.0;12705.0;9.29624045632;1;M1131721504LC_pyr.tif
20921426;4594.0;11850.0;19.8307827566;1;M1131721504LC_pyr.tif
20921386;4136.0;12263.0;223.014002603;1;M1131721504LC_pyr.tif
20921353;4566.0;12587.0;82.7970180452;1;M1131721504LC_pyr.tif
20921286;3720.53952212;11939.217866;209.7100828;1;M1131721504LC_pyr.tif
20921144;2318.0;1820.0;30.5950285128;0;M1131721504LC_pyr.tif
20921130;2325.0;2227.0;29.6439884185;0;M1131721504LC_pyr.tif
20921116;1846.0;2054.0;47.0108901023;0;M1131721504LC_pyr.tif
20921098;1356.0;1700.0;36.259488845;0;M1131721504LC_pyr.tif
20921084;1230.0;2183.0;93.8201773431;0;M1131721504LC_pyr.tif
20921066;1497.0;2274.0;38.3293813225;0;M1131721504LC_pyr.tif
20921052;1390.0;2008.0;58.4965556707;0;M1131721504LC_pyr.tif
20921036;822.0;2005.0;39.6615655132;0;M1131721504LC_pyr.tif
20921018;1921.0;1823.0;23.7315629775;0;M1131721504LC_pyr.tif
20920988;2177.0;2042.0;50.2553753962;0;M1131721504LC_pyr.tif
20920970;2479.0;1617.0;5.57426144843;1;M1131721504LC_pyr.tif
20920944;1602.0;1641.0;6.30963553452;1;M1131721504LC_pyr.tif
20920904;2678.0;2291.0;5.74581718417;1;M1131721504LC_pyr.tif
20920871;475.0;2014.0;6.61026091886;1;M1131721504LC_pyr.tif
20920798;602.0;2278.0;7.10581697485;1;M1131721504LC_pyr.tif
20920641;1030.02747245;2247.95011544;6.96782681053;1;M1131721504LC_pyr.tif
20920616;2669.0;2198.0;10.6587254623;1;M1131721504LC_pyr.tif
20920590;1883.0;2216.0;9.85399517572;1;M1131721504LC_pyr.tif
20920572;1976.0;1729.0;20.716838477;1;M1131721504LC_pyr.tif
20920538;2639.0;1871.0;27.1834562046;1;M1131721504LC_pyr.tif
20920356;3942.0;14465.0;32.0520033285;0;M1131721504LC_pyr.tif
20920340;4326.0;14056.0;25.6960756202;0;M1131721504LC_pyr.tif
20920326;3591.0;14224.0;39.0819933617;0;M1131721504LC_pyr.tif
20920312;2624.0;14687.0;48.6851189044;0;M1131721504LC_pyr.tif
20920296;3631.0;14662.0;56.4780940483;0;M1131721504LC_pyr.tif
20920278;2907.0;14487.0;9.08493466045;0;M1131721504LC_pyr.tif
20920262;2756.0;14328.0;68.1922097458;0;M1131721504LC_pyr.tif
20920246;3076.0;14207.0;29.9697563143;0;M1131721504LC_pyr.tif
20920228;4262.0;14354.0;125.699286667;0;M1131721504LC_pyr.tif
20920192;4073.0;14660.0;83.0838479816;0;M1131721504LC_pyr.tif
20920172;4426.0;14795.0;8.81368122515;1;M1131721504LC_pyr.tif
20920154;4416.0;14765.0;7.69621626276;1;M1131721504LC_pyr.tif
20920132;2695.0;14776.0;7.50457914446;1;M1131721504LC_pyr.tif
20920100;4328.0;14196.0;9.34832064228;1;M1131721504LC_pyr.tif
20920080;3827.0;14509.0;15.423942144;1;M1131721504LC_pyr.tif
20920052;3944.0;14149.0;214.131192338;1;M1131721504LC_pyr.tif
20920026;3388.0;14466.0;195.119057756;1;M1131721504LC_pyr.tif
20920006;4045.0;14086.0;14.6490169718;1;M1131721504LC_pyr.tif
20919980;2894.0;14684.0;47.1037461153;1;M1131721504LC_pyr.tif
20919944;4325.0;14772.0;35.8284543429;1;M1131721504LC_pyr.tif
20919832;1772.0;18789.0;36.1790610443;0;M1131721504LC_pyr.tif
20919816;994.0;18349.0;40.2207202892;0;M1131721504LC_pyr.tif
20919798;1366.0;18739.0;21.6114986209;0;M1131721504LC_pyr.tif
20919780;1264.0;18592.0;23.8336346872;0;M1131721504LC_pyr.tif
20919766;1364.0;18278.0;31.9761763868;0;M1131721504LC_pyr.tif
20919750;1982.0;18237.0;35.2133865339;0;M1131721504LC_pyr.tif
20919734;2555.0;18420.0;42.7486254489;0;M1131721504LC_pyr.tif
20919718;2474.0;18739.0;45.6485728256;0;M1131721504LC_pyr.tif
20919702;2286.0;18666.0;32.6225287389;0;M1131721504LC_pyr.tif
20919687;2113.0;18777.0;58.5380396527;0;M1131721504LC_pyr.tif
20919643;1677.97199168;18416.9790792;4.40684061257;1;M1131721504LC_pyr.tif
20919619;2179.0;18444.0;5.02457136879;1;M1131721504LC_pyr.tif
20919590;1138.0;18823.0;12.619271069;1;M1131721504LC_pyr.tif
20919504;803.88690644;18679.7297209;76.9379846978;1;M1131721504LC_pyr.tif
20919482;2229.0;18244.0;19.9284719328;1;M1131721504LC_pyr.tif
20919446;1794.0;18589.0;38.2659954989;1;M1131721504LC_pyr.tif
20919426;1944.0;18721.0;6.89779662301;1;M1131721504LC_pyr.tif
20919397;1702.0;18293.0;11.9066276732;1;M1131721504LC_pyr.tif
20919370;1990.0;18433.0;25.7903734623;1;M1131721504LC_pyr.tif
20919330;1724.0;18576.0;45.4246733023;1;M1131721504LC_pyr.tif
20919158;2624.0;21694.0;127.467436222;0;M1131721504LC_pyr.tif
20919109;3385.0;21344.0;94.7726908734;0;M1131721504LC_pyr.tif
20919093;2984.0;21469.0;103.584192385;0;M1131721504LC_pyr.tif
20919079;3796.0;21813.0;95.3854517235;0;M1131721504LC_pyr.tif
20919063;4351.0;21614.0;18.1163497074;0;M1131721504LC_pyr.tif
20919049;3992.0;21303.0;43.4582414158;0;M1131721504LC_pyr.tif
20919033;3408.0;21652.0;98.0361099135;0;M1131721504LC_pyr.tif
20919015;3980.0;21518.0;18.8260313494;0;M1131721504LC_pyr.tif
20919001;4152.0;21779.0;34.3761815598;0;M1131721504LC_pyr.tif
20918967;2995.0;21773.0;29.578404293;0;M1131721504LC_pyr.tif
20918951;4145.0;21431.0;8.12581258877;1;M1131721504LC_pyr.tif
20918921;3749.0;21418.0;9.34832064228;1;M1131721504LC_pyr.tif
20918897;3326.0;21264.0;12.3470205657;1;M1131721504LC_pyr.tif
20918873;3858.0;21605.0;9.29624045631;1;M1131721504LC_pyr.tif
20918855;3804.0;21351.0;8.92317214655;1;M1131721504LC_pyr.tif
20918831;4399.0;21215.0;15.5805344038;1;M1131721504LC_pyr.tif
20918815;3996.0;21683.0;14.6490169718;1;M1131721504LC_pyr.tif
20918791;3440.0;21828.0;9.85399517572;1;M1131721504LC_pyr.tif
20918771;3608.0;21873.0;13.8307413112;1;M1131721504LC_pyr.tif
20918739;3801.0;21616.0;19.8307827566;1;M1131721504LC_pyr.tif
20918585;1999.0;29190.0;66.4323000577;0;M1131721504LC_pyr.tif
20918569;2217.0;29102.0;55.533186263;0;M1131721504LC_pyr.tif
20918555;2475.0;29173.0;70.9624500498;0;M1131721504LC_pyr.tif
20918541;2416.0;29451.0;87.1006222178;0;M1131721504LC_pyr.tif
20918525;3038.0;29248.0;31.7323125689;0;M1131721504LC_pyr.tif
20918507;3141.0;29418.0;47.6265106927;0;M1131721504LC_pyr.tif
20918493;3815.0;29674.0;17.2092627331;0;M1131721504LC_pyr.tif
20918475;3625.0;29157.0;70.5438698422;0;M1131721504LC_pyr.tif
20918459;3743.0;29357.0;58.5380396527;0;M1131721504LC_pyr.tif
20918427;2831.0;29432.0;47.3197015469;0;M1131721504LC_pyr.tif
20918409;3313.0;29781.0;6.61026091886;1;M1131721504LC_pyr.tif
20918385;3847.0;29523.0;4.92699758786;1;M1131721504LC_pyr.tif
20918359;2760.0;29716.0;5.306538803;1;M1131721504LC_pyr.tif
20918333;3333.0;29613.0;9.90314258871;1;M1131721504LC_pyr.tif
20918307;2679.0;29651.0;10.2878729972;1;M1131721504LC_pyr.tif
20918279;3622.0;29668.0;132.999734645;1;M1131721504LC_pyr.tif
20918261;3406.0;29325.0;119.249628109;1;M1131721504LC_pyr.tif
20918241;3420.0;29593.0;55.2615001428;1;M1131721504LC_pyr.tif
20918217;3113.0;29666.0;122.760374255;1;M1131721504LC_pyr.tif
20918192;3250.0;29097.0;40.5812358961;1;M1131721504LC_pyr.tif
20918045;4024.0;42390.0;38.7827011965;0;M1131721504LC_pyr.tif
20918029;3995.0;42986.0;42.7826835811;0;M1131721504LC_pyr.tif
20918015;3621.0;42884.0;25.6203874569;0;M1131721504LC_pyr.tif
20917995;2942.0;42568.0;29.2980339436;0;M1131721504LC_pyr.tif
20917975;3419.0;42973.0;16.5183059299;0;M1131721504LC_pyr.tif
20917960;2771.0;42918.0;9.29624045631;0;M1131721504LC_pyr.tif
20917913;3482.0;42571.0;53.06538803;0;M1131721504LC_pyr.tif
20917899;3941.0;42858.0;31.5481776726;0;M1131721504LC_pyr.tif
20917883;3869.0;42675.0;23.9758050515;0;M1131721504LC_pyr.tif
20917849;3258.0;42967.0;33.935534181;0;M1131721504LC_pyr.tif
20917825;3438.0;42797.0;7.10581697485;1;M1131721504LC_pyr.tif
20917801;3826.0;43038.0;19.4351163977;1;M1131721504LC_pyr.tif
20917779;3082.0;42487.0;14.3476335455;1;M1131721504LC_pyr.tif
20917751;3869.0;42448.0;32.6225287389;1;M1131721504LC_pyr.tif
20917731;3727.0;42721.0;11.0171015314;1;M1131721504LC_pyr.tif
20917697;2510.0;42316.0;23.4226791426;1;M1131721504LC_pyr.tif
20917673;3821.0;42957.0;10.613077606;1;M1131721504LC_pyr.tif
20917643;4063.0;42699.0;13.1468693324;1;M1131721504LC_pyr.tif
20917623;3277.0;42314.0;64.4137809017;1;M1131721504LC_pyr.tif
20917556;2345.01414842;42601.4384491;311.189729308;1;M1131721504LC_pyr.tif
20917298;3957.0;51717.0;26.4410436754;0;M1131721504LC_pyr.tif
20917284;3350.0;51461.0;55.0855076572;0;M1131721504LC_pyr.tif
20917266;3235.0;51889.0;24.4768162369;0;M1131721504LC_pyr.tif
20917250;3124.0;51697.0;93.48839979;0;M1131721504LC_pyr.tif
20917236;3420.0;51785.0;48.0830538774;0;M1131721504LC_pyr.tif
20917222;3814.0;51627.0;77.6217157649;0;M1131721504LC_pyr.tif
20917208;4087.0;51548.0;28.6444639817;0;M1131721504LC_pyr.tif
20917190;4634.0;51562.0;16.40031652;0;M1131721504LC_pyr.tif
20917172;4722.0;51891.0;69.0694070045;0;M1131721504LC_pyr.tif
20917134;4405.0;51868.0;52.3004913304;0;M1131721504LC_pyr.tif
20917117;4445.0;51980.0;11.8657814887;1;M1131721504LC_pyr.tif
20917058;3799.84620973;52004.5966592;67.6202373056;1;M1131721504LC_pyr.tif
20917034;4660.0;51577.0;7.94454489572;1;M1131721504LC_pyr.tif
20917007;3003.0;51298.0;36.5661566494;1;M1131721504LC_pyr.tif
20916935;4084.13704834;51822.9590098;16.041141962;1;M1131721504LC_pyr.tif
20916905;4443.0;51366.0;86.6815578715;1;M1131721504LC_pyr.tif
20916881;4249.0;51264.0;29.2482778353;1;M1131721504LC_pyr.tif
20916854;4655.0;51787.0;39.3790108832;1;M1131721504LC_pyr.tif
20916807;4349.04824242;51564.7455684;117.461110505;1;M1131721504LC_pyr.tif
20916773;3557.0;51607.0;42.452310424;1;M1131721504LC_pyr.tif
20913255;896.25;37286.0;48.1133360599;0;M1129170030RC_pyr.tif
20913241;2038.25;37371.0;32.7561977525;0;M1129170030RC_pyr.tif
20913227;1770.25;37822.0;66.0291209956;0;M1129170030RC_pyr.tif
20913211;809.25;37435.0;32.5032503551;0;M1129170030RC_pyr.tif
20913195;1105.25;37842.0;50.8603630089;0;M1129170030RC_pyr.tif
20913175;1125.25;37471.0;50.6690860507;0;M1129170030RC_pyr.tif
20913161;1650.25;37275.0;50.9843082145;0;M1129170030RC_pyr.tif
20913147;1621.25;37573.0;39.1192438801;0;M1129170030RC_pyr.tif
20913129;1235.25;37673.0;51.7123546575;0;M1129170030RC_pyr.tif
20913099;1344.25;37789.0;38.0241657311;0;M1129170030RC_pyr.tif
20913083;2131.25;37572.0;15.423942144;1;M1129170030RC_pyr.tif
20913049;521.25;37886.0;46.3242591134;1;M1129170030RC_pyr.tif
20913029;1812.25;37537.0;9.90314258871;1;M1129170030RC_pyr.tif
20913011;1969.25;37945.0;22.1441000192;1;M1129170030RC_pyr.tif
20912995;559.25;37459.0;23.7315629775;1;M1129170030RC_pyr.tif
20912979;738.25;37533.0;17.7645424371;1;M1129170030RC_pyr.tif
20912959;1845.25;37690.0;10.6587254623;1;M1129170030RC_pyr.tif
20912941;1426.25;37628.0;43.4582414158;1;M1129170030RC_pyr.tif
20912927;1011.25;37654.0;70.4612334962;1;M1129170030RC_pyr.tif
20912895;381.25;37727.0;132.652490575;1;M1129170030RC_pyr.tif
20912809;1781.25;30909.0;50.5635752979;0;M1129170030RC_pyr.tif
20912793;1505.25;30608.0;29.1151791796;0;M1129170030RC_pyr.tif
20912777;1786.25;30526.0;29.1151791796;0;M1129170030RC_pyr.tif
20912761;1938.25;30723.0;31.3164865738;0;M1129170030RC_pyr.tif
20912747;2882.25;30886.0;6.23221376152;0;M1129170030RC_pyr.tif
20912733;2427.25;30741.0;34.9504414738;0;M1129170030RC_pyr.tif
20912715;1919.25;30425.0;22.4921622129;0;M1129170030RC_pyr.tif
20912701;2572.25;30353.0;55.7861464038;0;M1129170030RC_pyr.tif
20912687;2934.25;30545.0;39.6370755043;0;M1129170030RC_pyr.tif
20912657;2073.25;30830.0;48.6751455111;0;M1129170030RC_pyr.tif
20912641;2821.25;30689.0;25.6960756202;1;M1129170030RC_pyr.tif
20912623;1496.25;30909.0;26.8057649552;1;M1129170030RC_pyr.tif
20912603;2080.25;30945.0;22.9832687367;1;M1129170030RC_pyr.tif
20912581;1553.25;30766.0;17.4613239389;1;M1129170030RC_pyr.tif
20912561;2992.25;30306.0;28.9814692689;1;M1129170030RC_pyr.tif
20912543;2374.25;30411.0;14.7809927636;1;M1129170030RC_pyr.tif
20912521;2632.25;30754.0;51.862354551;1;M1129170030RC_pyr.tif
20912505;1685.25;30648.0;50.6786670446;1;M1129170030RC_pyr.tif
20912489;1509.25;30380.0;114.916343683;1;M1129170030RC_pyr.tif
20912471;2612.25;31010.0;34.474903105;1;M1129170030RC_pyr.tif
20912377;1815.25;24376.0;35.8690838639;1;M1129170030RC_pyr.tif
20912353;1599.25;24366.0;34.163674795;0;M1129170030RC_pyr.tif
20912339;1478.25;23910.0;38.0369319446;0;M1129170030RC_pyr.tif
20912325;1676.25;24032.0;60.6240976175;0;M1129170030RC_pyr.tif
20912311;2518.25;24404.0;46.3242591134;0;M1129170030RC_pyr.tif
20912297;3019.25;24502.0;38.7200574774;0;M1129170030RC_pyr.tif
20912281;1782.25;24264.0;56.6497603835;0;M1129170030RC_pyr.tif
20912267;1987.25;23958.0;38.3800146092;0;M1129170030RC_pyr.tif
20912251;2572.25;24173.0;41.5390021041;0;M1129170030RC_pyr.tif
20912237;2734.25;24528.0;45.9348400526;0;M1129170030RC_pyr.tif
20912205;2137.25;24517.0;43.6477485618;0;M1129170030RC_pyr.tif
20912187;1537.25;24073.0;17.2092627331;1;M1129170030RC_pyr.tif
20912169;3152.25;24184.0;26.9142175827;1;M1129170030RC_pyr.tif
20912151;2455.25;24282.0;18.6966412846;1;M1129170030RC_pyr.tif
20912129;2182.25;24156.0;32.7561977525;1;M1129170030RC_pyr.tif
20912113;2536.25;23987.0;34.8391340527;1;M1129170030RC_pyr.tif
20912093;2810.25;23948.0;35.3235146731;1;M1129170030RC_pyr.tif
20912074;1521.25;24468.0;23.9960463426;1;M1129170030RC_pyr.tif
20912047;2115.55507513;24287.8560321;40.4494199285;1;M1129170030RC_pyr.tif
20912011;2865.25;24226.0;153.054465952;1;M1129170030RC_pyr.tif
20911935;996.25;25822.0;38.2659954989;0;M1129170030RC_pyr.tif
20911921;1863.25;25678.0;38.3800146092;0;M1129170030RC_pyr.tif
20911905;1545.25;26033.0;33.7058494152;0;M1129170030RC_pyr.tif
20911891;1200.25;25744.0;28.2347485163;0;M1129170030RC_pyr.tif
20911877;1537.25;25821.0;41.0688228153;0;M1129170030RC_pyr.tif
20911863;2364.25;26207.0;33.241719181;0;M1129170030RC_pyr.tif
20911849;2229.25;26016.0;29.6439884185;0;M1129170030RC_pyr.tif
20911833;2038.25;25671.0;16.8385143375;0;M1129170030RC_pyr.tif
20911819;1817.25;25976.0;59.9152078986;0;M1129170030RC_pyr.tif
20911789;1231.25;26014.0;54.1969734665;0;M1129170030RC_pyr.tif
20911767;1428.25;26182.0;35.3784501879;1;M1129170030RC_pyr.tif
20911747;2252.25;25852.0;20.2906179481;1;M1129170030RC_pyr.tif
20911729;2077.25;25906.0;12.542088259;1;M1129170030RC_pyr.tif
20911713;830.25;25974.0;20.9034804316;1;M1129170030RC_pyr.tif
20911685;2065.25;26087.0;33.0513045943;1;M1129170030RC_pyr.tif
20911669;1721.25;25798.0;15.0737141064;1;M1129170030RC_pyr.tif
20911647;1107.25;25579.0;27.1119206695;1;M1129170030RC_pyr.tif
20911631;769.25;25879.0;21.8794199912;1;M1129170030RC_pyr.tif
20911613;850.25;25688.0;91.938355877;1;M1129170030RC_pyr.tif
20911577;1424.25;25579.0;81.7644119441;1;M1129170030RC_pyr.tif
20911531;807.25;28338.0;39.0819933617;0;M1129170030RC_pyr.tif
20911515;298.25;28334.0;55.0855076572;0;M1129170030RC_pyr.tif
20911501;279.25;27881.0;81.7940958848;0;M1129170030RC_pyr.tif
20911485;664.25;27778.0;40.1119337691;0;M1129170030RC_pyr.tif
20911471;1928.25;28315.0;52.0399178665;0;M1129170030RC_pyr.tif
20911457;1097.25;28382.0;22.1441000192;0;M1129170030RC_pyr.tif
20911441;1032.25;28150.0;79.8112779785;0;M1129170030RC_pyr.tif
20911427;1130.25;27921.0;33.9069086726;0;M1129170030RC_pyr.tif
20911413;1785.25;27776.0;64.8045353731;0;M1129170030RC_pyr.tif
20911381;1654.25;28185.0;54.7318249785;0;M1129170030RC_pyr.tif
20911363;1297.25;28393.0;15.7971560027;1;M1129170030RC_pyr.tif
20911347;1240.25;28276.0;19.7326099617;1;M1129170030RC_pyr.tif
20911331;780.25;27897.0;47.1861313923;1;M1129170030RC_pyr.tif
20911311;1470.25;27998.0;41.5390021041;1;M1129170030RC_pyr.tif
20911291;560.25;28119.0;195.357784262;1;M1129170030RC_pyr.tif
20911275;477.25;28339.0;38.7827011965;1;M1129170030RC_pyr.tif
20911257;266.25;28147.0;35.8149009268;1;M1129170030RC_pyr.tif
20911234;81.25;28159.0;31.3164865738;1;M1129170030RC_pyr.tif
20911198;1947.39178308;27847.8170376;29.2482778353;1;M1129170030RC_pyr.tif
20911179;1476.25;27803.0;103.584192385;1;M1129170030RC_pyr.tif
20911015;1556.25;31939.0;102.680331943;0;M1129170030RC_pyr.tif
20910985;3037.25;31868.0;40.6290629438;0;M1129170030RC_pyr.tif
20910971;3013.25;32292.0;29.3972935186;0;M1129170030RC_pyr.tif
20910954;2861.25;32443.0;45.4246733023;0;M1129170030RC_pyr.tif
20910916;1768.25;32107.0;11.1485228969;0;M1129170030RC_pyr.tif
20910907;2199.25;31920.0;66.4323000577;0;M1129170030RC_pyr.tif
20910893;2670.25;31844.0;57.9713140799;0;M1129170030RC_pyr.tif
20910878;2812.25;32237.0;57.9713140799;0;M1129170030RC_pyr.tif
20910862;2705.25;32340.0;32.3235075005;0;M1129170030RC_pyr.tif
20910828;2343.25;32228.0;67.5915116301;0;M1129170030RC_pyr.tif
20910806;3109.25;32238.0;19.9528194946;1;M1129170030RC_pyr.tif
20910786;2537.25;31991.0;24.3774377663;1;M1129170030RC_pyr.tif
20910770;1923.25;31940.0;33.935534181;1;M1129170030RC_pyr.tif
20910750;2896.25;31970.0;27.8189994564;1;M1129170030RC_pyr.tif
20910730;2668.25;32503.0;17.7645424371;1;M1129170030RC_pyr.tif
20910714;2037.25;32061.0;16.7807491095;1;M1129170030RC_pyr.tif
20910696;2985.25;32135.0;30.0183165778;1;M1129170030RC_pyr.tif
20910678;2394.25;32399.0;24.3375727555;1;M1129170030RC_pyr.tif
20910660;2679.25;31987.0;35.8690838639;1;M1129170030RC_pyr.tif
20910622;1947.25;32409.0;34.0212661934;1;M1129170030RC_pyr.tif
20910540;1568.25;34085.0;22.0342030629;0;M1129170030RC_pyr.tif
20910522;1038.25;33908.0;50.2457136879;0;M1129170030RC_pyr.tif
20910508;1072.25;34140.0;23.5054450512;0;M1129170030RC_pyr.tif
20910490;1406.25;34261.0;43.2903403061;0;M1129170030RC_pyr.tif
20910476;1522.25;34332.0;31.1610688076;0;M1129170030RC_pyr.tif
20910462;1850.25;34236.0;27.3259654706;0;M1129170030RC_pyr.tif
20910448;1685.25;33984.0;39.2431569046;0;M1129170030RC_pyr.tif
20910434;2037.25;33880.0;44.6158607328;0;M1129170030RC_pyr.tif
20910418;2386.25;34004.0;44.0353424176;0;M1129170030RC_pyr.tif
20910388;2192.25;34109.0;71.7990516568;0;M1129170030RC_pyr.tif
20910372;2033.25;34432.0;34.3196417493;1;M1129170030RC_pyr.tif
20910354;1865.25;34348.0;19.1329977494;1;M1129170030RC_pyr.tif
20910336;2380.25;34380.0;32.8154314315;1;M1129170030RC_pyr.tif
20910320;1728.25;34281.0;52.817781827;1;M1129170030RC_pyr.tif
20910294;2560.25;34195.0;26.2382860787;1;M1129170030RC_pyr.tif
20910278;1957.25;34143.0;28.7290859208;1;M1129170030RC_pyr.tif
20910258;895.25;34072.0;44.3429782908;1;M1129170030RC_pyr.tif
20910240;1255.25;34106.0;47.0108901023;1;M1129170030RC_pyr.tif
20910224;2513.25;34100.0;53.2936273114;1;M1129170030RC_pyr.tif
20910192;962.25;34390.0;103.673208419;1;M1129170030RC_pyr.tif
20910114;2545.25;40239.0;29.6439884185;0;M1129170030RC_pyr.tif
20910094;2390.25;39858.0;36.8966003494;0;M1129170030RC_pyr.tif
20910080;2328.25;40011.0;28.2347485163;0;M1129170030RC_pyr.tif
20910066;2605.25;40065.0;35.8690838639;0;M1129170030RC_pyr.tif
20910052;3275.25;40396.0;19.7326099617;0;M1129170030RC_pyr.tif
20910038;2980.25;40270.0;62.1505154309;0;M1129170030RC_pyr.tif
20910022;3176.25;39835.0;54.4204670887;0;M1129170030RC_pyr.tif
20910006;3746.25;39923.0;31.8087208485;0;M1129170030RC_pyr.tif
20909992;3667.25;40312.0;31.7323125689;0;M1129170030RC_pyr.tif
20909963;2670.25;40365.0;60.2062170964;0;M1129170030RC_pyr.tif
20909918;3064.19581522;40354.9687398;7.69621626276;1;M1129170030RC_pyr.tif
20909892;3124.25;40320.0;11.8657814887;1;M1129170030RC_pyr.tif
20909874;2343.25;40297.0;24.3375727555;1;M1129170030RC_pyr.tif
20909853;2147.25;40149.0;31.5481776726;1;M1129170030RC_pyr.tif
20909820;3606.28931068;40485.1777446;19.55962194;1;M1129170030RC_pyr.tif
20909800;3511.25;39781.0;15.5805344038;1;M1129170030RC_pyr.tif
20909778;3061.25;39914.0;30.847884288;1;M1129170030RC_pyr.tif
20909762;2906.25;40027.0;35.8284543429;1;M1129170030RC_pyr.tif
20909744;2122.25;40424.0;45.2962338181;1;M1129170030RC_pyr.tif
20909698;3392.25;40079.0;182.211002571;1;M1129170030RC_pyr.tif
20909490;2108.25;50613.0;51.862354551;0;M1129170030RC_pyr.tif
20909476;1752.25;50176.0;49.7114279869;0;M1129170030RC_pyr.tif
20909460;1554.25;50820.0;44.789633;0;M1129170030RC_pyr.tif
20909446;1637.25;50648.0;36.473095929;0;M1129170030RC_pyr.tif
20909432;1827.25;50371.0;62.2051738506;0;M1129170030RC_pyr.tif
20909418;2075.25;50770.0;29.1151791796;0;M1129170030RC_pyr.tif
20909402;2086.25;50317.0;58.5380396527;0;M1129170030RC_pyr.tif
20909388;2384.25;50479.0;27.3259654706;0;M1129170030RC_pyr.tif
20909374;3148.25;50799.0;67.8138173452;0;M1129170030RC_pyr.tif
20909344;2526.25;50719.0;33.0366118598;0;M1129170030RC_pyr.tif
20909326;2252.25;50078.0;17.2092627331;1;M1129170030RC_pyr.tif
20909300;1947.25;50431.0;15.5805344038;1;M1129170030RC_pyr.tif
20909278;2861.25;50885.0;11.8657814887;1;M1129170030RC_pyr.tif
20909258;1539.25;50671.0;16.40031652;1;M1129170030RC_pyr.tif
20909236;1620.25;50216.0;19.9528194946;1;M1129170030RC_pyr.tif
20909212;2300.25;50348.0;14.0051585591;1;M1129170030RC_pyr.tif
20909196;2289.25;50648.0;21.6114986209;1;M1129170030RC_pyr.tif
20909176;1756.25;50559.0;22.4705662768;1;M1129170030RC_pyr.tif
20909142;2892.25;50406.0;324.818831995;1;M1129170030RC_pyr.tif
20909106;1794.25;50760.0;96.9154327231;1;M1129170030RC_pyr.tif
20909050;2552.25;51510.0;68.985004439;0;M1129170030RC_pyr.tif
20909036;2782.25;51689.0;39.7227244786;0;M1129170030RC_pyr.tif
20909022;2979.25;51945.0;41.574051191;0;M1129170030RC_pyr.tif
20909006;3304.25;51967.0;45.8396162809;0;M1129170030RC_pyr.tif
20908992;3060.25;51768.0;42.5437040936;0;M1129170030RC_pyr.tif
20908978;3271.25;51531.0;44.9519344123;0;M1129170030RC_pyr.tif
20908964;3552.25;51547.0;28.5765860096;0;M1129170030RC_pyr.tif
20908948;3704.25;51689.0;52.6336188471;0;M1129170030RC_pyr.tif
20908932;3681.25;51993.0;70.240394611;0;M1129170030RC_pyr.tif
20908902;2771.25;52055.0;78.2446929779;0;M1129170030RC_pyr.tif
20908884;3016.25;52103.0;22.7497144492;1;M1129170030RC_pyr.tif
20908870;3835.25;51880.0;23.2562636841;1;M1129170030RC_pyr.tif
20908852;3416.25;51469.0;19.9528194946;1;M1129170030RC_pyr.tif
20908826;2900.25;51838.0;30.3560634233;1;M1129170030RC_pyr.tif
20908796;3134.24320929;51972.0848638;43.9897664315;1;M1129170030RC_pyr.tif
20908780;3226.25;51729.0;40.7364684966;1;M1129170030RC_pyr.tif
20908764;3406.25;51817.0;57.7447480426;1;M1129170030RC_pyr.tif
20908740;3848.25;51488.0;23.4226791426;1;M1129170030RC_pyr.tif
20908725;3536.25;51759.0;24.0566680299;1;M1129170030RC_pyr.tif
20908656;2294.73079373;51881.3730684;279.620336549;1;M1129170030RC_pyr.tif
20908490;1853.5;14878.5;98.0361099135;0;M1144451737LC_pyr.tif
20908462;853.5;15287.5;20.716838477;0;M1144451737LC_pyr.tif
20908448;841.5;14958.5;46.6896392118;0;M1144451737LC_pyr.tif
20908432;1106.5;14916.5;48.1133360599;0;M1144451737LC_pyr.tif
20908418;1168.5;15162.5;59.4923482698;0;M1144451737LC_pyr.tif
20908404;1493.5;15134.5;24.6349879393;0;M1144451737LC_pyr.tif
20908390;1584.5;14877.5;35.5290848742;0;M1144451737LC_pyr.tif
20908375;2115.5;14775.5;47.8908220665;0;M1144451737LC_pyr.tif
20908342;1963.5;15158.5;54.1162898122;0;M1144451737LC_pyr.tif
20908324;1859.5;14705.5;16.5183059299;1;M1144451737LC_pyr.tif
20908310;2424.5;14766.5;18.6966412846;1;M1144451737LC_pyr.tif
20908288;1718.5;15167.5;20.3145314719;1;M1144451737LC_pyr.tif
20908266;1676.5;14994.5;21.8127481653;1;M1144451737LC_pyr.tif
20908252;1401.5;14678.5;21.1574249013;1;M1144451737LC_pyr.tif
20908232;908.5;15122.5;51.6371913116;1;M1144451737LC_pyr.tif
20908212;705.5;14793.5;25.865564215;1;M1144451737LC_pyr.tif
20908196;2137.5;14901.5;22.1441000192;1;M1144451737LC_pyr.tif
20908176;2232.5;15272.5;76.6967532789;1;M1144451737LC_pyr.tif
20908142;1502.5;15370.5;49.9549935214;1;M1144451737LC_pyr.tif
20908112;1529.5;14871.5;0.985399517572;0;M1144451737LC_pyr.tif
20908056;3149.5;17061.5;73.9049638179;0;M1144451737LC_pyr.tif
